"src","pat_text"
"unit","megajoule per 12 hours"
"unit","megajoule per 24 hours"
"unit","megajoule per hour"
"unit","megajoule per kilogram"
"unit","megajoule/24 hours"
"unit","megajoule/day"
"unit","megajoule/feed"
"unit","megajoule/hour"
"unit","megajoule/kilogram body weight"
"unit","megajoules"
"unit","megasecond"
"unit","megavolt"
"unit","meq"
"unit","meq/day"
"unit","meq/dl"
"unit","meq/exchange"
"unit","meq/hr"
"unit","meq/kg"
"unit","meq/kg body weight"
"unit","meq/kg/day"
"unit","meq/kg/hr"
"unit","meq/kg/min"
"unit","meq/l"
"unit","meq/m2"
"unit","meq/min"
"unit","meq/ml"
"unit","mesh"
"unit","metabolic equivalent"
"unit","meter"
"unit","meter cubical meter square second per gram (10*3 cubical meter per pascal)"
"unit","meter of mercury column"
"unit","meter of water column"
"unit","meter per second"
"unit","meter per square kilogram"
"unit","meter per square second"
"unit","meter/second"
"unit","meter/second squared"
"unit","metric carat"
"unit","metric drop(s)"
"unit","mev"
"unit","mg"
"unit","mg-m/beat"
"unit","mg %"
"unit","mg alpha-tocopherol equivalents/day"
"unit","mg alpha-tocopherol equivalents/kg body weight"
"unit","mg hb/gm"
"unit","mg pe/kg"
"unit","mg ra equivalent"
"unit","mg/1000kcal"
"unit","mg/16h"
"unit","mg/24h"
"unit","mg/72h"
"unit","mg/actuation"
"unit","mg/cm2"
"unit","mg/day"
"unit","mg/day/kg"
"unit","mg/dl"
"unit","mg/dl ercs"
"unit","mg/dl haptoglobin"
"unit","mg/dl rbc"
"unit","mg/exchange"
"unit","mg/feed"
"unit","mg/g"
"unit","mg/g dry weight tissue"
"unit","mg/g hb"
"unit","mg/h"
"unit","mg/kg"
"unit","mg/kg body weight"
"unit","mg/kg stool"
"unit","mg/kg wet weight tissue"
"unit","mg/kg/day"
"unit","mg/kg/hr"
"unit","mg/kg/min"
"unit","mg/l"
"unit","mg/m2"
"unit","mg/m2/day"
"unit","mg/m2/hr"
"unit","mg/meal"
"unit","mg/mg"
"unit","mg/min"
"unit","mg/ml"
"unit","mg/mmol"
"unit","mg/mmol cr"
"unit","mg/mmol creatinine"
"unit","mg/spec"
"unit","mg/specimen"
"unit","mgy"
"unit","mho"
"unit","mhz"
"unit","micro-international unit"
"unit","micro-international unit per liter"
"unit","micro-international unit per milliliter"
"unit","microcurie"
"unit","microequivalent"
"unit","microequivalent per 24 hours"
"unit","microequivalent per kilogram"
"unit","microequivalent per liter"
"unit","microequivalent per milliliter"
"unit","microgram"
"unit","microgram elastase/gram"
"unit","microgram equivalent per milliliter"
"unit","microgram of fibrinogen equivalent unit per milliliter"
"unit","microgram per 100 gram"
"unit","microgram per 24 hours"
"unit","microgram per 72 hours"
"unit","microgram per actuation"
"unit","microgram per cubic meter"
"unit","microgram per deciliter"
"unit","microgram per deciliter of red blood cells"
"unit","microgram per deciliter of thyroxine"
"unit","microgram per dose"
"unit","microgram per gram"
"unit","microgram per gram dry weight"
"unit","microgram per gram of creatinine"
"unit","microgram per gram of hemoglobin"
"unit","microgram per gram wet weight"
"unit","microgram per hour"
"unit","microgram per kilogram"
"unit","microgram per kilogram per hour"
"unit","microgram per kilogram per minute"
"unit","microgram per liter"
"unit","microgram per liter d-dimer unit"
"unit","microgram per liter fibrinogen equivalent unit"
"unit","microgram per litre d-dimer unit"
"unit","microgram per litre fibrinogen equivalent unit"
"unit","microgram per milliequivalent"
"unit","microgram per milligram"
"unit","microgram per milligram of creatinine"
"unit","microgram per milliliter"
"unit","microgram per milliliter d-dimer unit"
"unit","microgram per milliliter fibrinogen equivalent unit"
"unit","microgram per millimole"
"unit","microgram per millimole of creatinine"
"unit","microgram per minute"
"unit","microgram per nanogram"
"unit","microgram per specimen"
"unit","microgram per square centimeter"
"unit","microgram per square meter"
"unit","microgram per time"
"unit","microgram per total volume"
"unit","microgram(s)"
"unit","microgram/ meter squared"
"unit","microgram/2 hours"
"unit","microgram/24 hours"
"unit","microgram/actuation"
"unit","microgram/cm2"
"unit","microgram/day"
"unit","microgram/day/meter squared"
"unit","microgram/deciliter erythrocytes"
"unit","microgram/decilitre"
"unit","microgram/feed"
"unit","microgram/g"
"unit","microgram/gram dry weight tissue"
"unit","microgram/gram protein"
"unit","microgram/gram stool"
"unit","microgram/kg body weight"
"unit","microgram/kilogram/day"
"unit","microgram/kilogram/minute"
"unit","microgram/liter"
"unit","microgram/meal"
"unit","microgram/millimole creatinine"
"unit","microgram/ml"
"unit","micrograms per kilogram"
"unit","micrograms per kilogram per hour"
"unit","micrograms per kilogram per minute"
"unit","micrograms per milliliter fibrinogen equivalent unit"
"unit","micrograms retinol equivalents/day"
"unit","micrograms retinol equivalents/kilogram body weight"
"unit","micrograms/72 hours"
"unit","microgray"
"unit","microgray per hour"
"unit","microgray per minute"
"unit","microgray/hour"
"unit","microgray/minute"
"unit","microhm"
"unit","microinternational unit"
"unit","microinternational unit/erythrocyte"
"unit","microinternational unit/gram protein"
"unit","microinternational unit/millilitre"
"unit","microinternational units per unit volume"
"unit","microkatal"
"unit","microkatal per liter"
"unit","microliter"
"unit","microliter per gram"
"unit","microliter per milliliter"
"unit","microliter/ml"
"unit","microlitre"
"unit","microlitre per millilitre"
"unit","microlitre/g"
"unit","micrometer"
"unit","micrometer per liter"
"unit","micrometer per second"
"unit","micromole"
"unit","micromole per 24 hours"
"unit","micromole per deciliter"
"unit","micromole per gram"
"unit","micromole per gram of creatinine"
"unit","micromole per gram of dry weight"
"unit","micromole per gram of hemoglobin"
"unit","micromole per gram of wet weight"
"unit","micromole per hour"
"unit","micromole per hour and gram of hemoglobin"
"unit","micromole per hour and gram of protein"
"unit","micromole per hour and liter"
"unit","micromole per hour and milliliter"
"unit","micromole per kilogram"
"unit","micromole per liter"
"unit","micromole per milligram"
"unit","micromole per milligram of creatinine"
"unit","micromole per milliliter"
"unit","micromole per millimole"
"unit","micromole per millimole of creatinine"
"unit","micromole per minute"
"unit","micromole per minute and gram"
"unit","micromole per mole"
"unit","micromole per mole of creatinine"
"unit","micromole per mole of hemoglobin"
"unit","micromole/24 hours"
"unit","micromole/day"
"unit","micromole/day/kilogram"
"unit","micromole/deciliter"
"unit","micromole/ejaculate"
"unit","micromole/gram"
"unit","micromole/gram dry weight tissue"
"unit","micromole/gram hemoglobin"
"unit","micromole/gram wet weight tissue"
"unit","micromole/hour"
"unit","micromole/hour/gram hemoglobin"
"unit","micromole/hour/liter"
"unit","micromole/hour/milliliter"
"unit","micromole/hour/milliliter whole blood"
"unit","micromole/kilogram"
"unit","micromole/kilogram body weight"
"unit","micromole/liter"
"unit","micromole/milliliter erythrocytes"
"unit","micromole/millimole"
"unit","micromole/minute/gram hemoglobin"
"unit","micromole/minute/milliliter"
"unit","micromole/mole hemoglobin"
"unit","microsecond"
"unit","microunit"
"unit","microunit per gram of hemoglobin"
"unit","microunit per liter"
"unit","microunit per liter of thyroid stimulationg hormone (tsh)"
"unit","microunit per milliliter"
"unit","microunit per specimen"
"unit","microunit/milliliter"
"unit","microvolt"
"unit","mil (international)"
"unit","mil (us)"
"unit","mile"
"unit","mile (british)"
"unit","mile (us)"
"unit","miles"
"unit","miles per hour"
"unit","milli-international unit"
"unit","milli-international unit per kilogram"
"unit","milli-international unit per liter"
"unit","milli-international unit per milliliter"
"unit","milliampere"
"unit","millibar"
"unit","millibar per centimeter of water"
"unit","millibar per liter"
"unit","millicoulomb"
"unit","millicurie"
"unit","millicuries per kilogram"
"unit","milliequivalent"
"unit","milliequivalent per 24 hours"
"unit","milliequivalent per deciliter"
"unit","milliequivalent per gram"
"unit","milliequivalent per gram of creatinine"
"unit","milliequivalent per kilogram"
"unit","milliequivalent per liter"
"unit","milliequivalent per milliliter"
"unit","milliequivalent per minute"
"unit","milliequivalent per specimen"
"unit","milliequivalent per square meter"
"unit","milliequivalent(s)"
"unit","milliequivalent/exchange"
"unit","milliequivalent/kilogram"
"unit","milliequivalent/liter"
"unit","milliequivalent/minute"
"unit","milliequivalents per decilitre"
"unit","milliequivalents per hour"
"unit","milliequivalents per kilogram per day"
"unit","milliequivalents per kilogram per hour"
"unit","milliequivalents per kilogram per minute"
"unit","milliequivalents per metre squared"
"unit","milliequivalents per millilitre"
"unit","milliequivalents/kilogram body weight"
"unit","milligram"
"unit","milligram of creatinine"
"unit","milligram of fibrinogen equivalent unit per liter"
"unit","milligram of phenylketones per deciliter"
"unit","milligram of phenytoin sodium equivalents"
"unit","milligram per 12 hours"
"unit","milligram per 16 hours"
"unit","milligram per 24 hours"
"unit","milligram per 72 hours"
"unit","milligram per actuation"
"unit","milligram per application"
"unit","milligram per cubic meter"
"unit","milligram per deciliter"
"unit","milligram per deciliter adult"
"unit","milligram per deciliter calculated"
"unit","milligram per deciliter of phenylalanine"
"unit","milligram per deciliter per 24 hours"
"unit","milligram per dose"
"unit","milligram per gram"
"unit","milligram per gram dry weight"
"unit","milligram per gram of creatinine"
"unit","milligram per gram of hemoglobin"
"unit","milligram per gram wet weight"
"unit","milligram per hour"
"unit","milligram per kilogram"
"unit","milligram per kilogram per hour"
"unit","milligram per kilogram per minute"
"unit","milligram per liter"
"unit","milligram per liter d-dimer unit"
"unit","milligram per liter fibrinogen equivalent unit"
"unit","milligram per litre d-dimer unit"
"unit","milligram per milligram"
"unit","milligram per milligram of creatinine"
"unit","milligram per milliliter"
"unit","milligram per millimole"
"unit","milligram per millimole of creatinine"
"unit","milligram per minute"
"unit","milligram per sample"
"unit","milligram per square centimeter"
"unit","milligram per square meter"
"unit","milligram per time"
"unit","milligram per total volume"
"unit","milligram per volume"
"unit","milligram percent"
"unit","milligram phenytoin sodium equivalents per kilogramme"
"unit","milligram radium equivalent"
"unit","milligram/1000 kilocalorie"
"unit","milligram/actuation"
"unit","milligram/day"
"unit","milligram/day/kilogram"
"unit","milligram/deciliter haptoglobin"
"unit","milligram/decilitre"
"unit","milligram/exchange"
"unit","milligram/feed"
"unit","milligram/gram dry weight tissue"
"unit","milligram/gram haemoglobin"
"unit","milligram/hour"
"unit","milligram/kilogram body weight"
"unit","milligram/kilogram stool"
"unit","milligram/kilogram wet weight tissue"
"unit","milligram/kilogram/day"
"unit","milligram/kilogram/hour"
"unit","milligram/kilogram/minute"
"unit","milligram/liter"
"unit","milligram/meal"
"unit","milligram/milliliter"
"unit","milligram/millimole"
"unit","milligram/minute"
"unit","milligram/square metre"
"unit","milligrams per kilogram"
"unit","milligrams per kilogram per hour"
"unit","milligrams per kilogram per minute"
"unit","milligrams/16 hours"
"unit","milligrams/24 hours"
"unit","milligravity unit"
"unit","milligray"
"unit","milliinternational unit"
"unit","milliinternational unit per unit volume"
"unit","milliinternational unit/kilogram"
"unit","milliinternational unit/liter"
"unit","milliinternational unit/milliliter"
"unit","milliinternational unit/mole hemoglobin"
"unit","milliinternational units per hour"
"unit","milliinternational units per unit mass"
"unit","millijoule/centimeter squared"
"unit","millikatal"
"unit","milliliter"
"unit","milliliter per 12 hours"
"unit","milliliter per 24 hours"
"unit","milliliter per centimetre of water"
"unit","milliliter per deciliter"
"unit","milliliter per gram"
"unit","milliliter per heart beat"
"unit","milliliter per hour"
"unit","milliliter per kilogram"
"unit","milliliter per kilogram per 24 hours"
"unit","milliliter per kilogram per day"
"unit","milliliter per kilogram per hour"
"unit","milliliter per kilogram per minute"
"unit","milliliter per liter"
"unit","milliliter per metre squared"
"unit","milliliter per millibar"
"unit","milliliter per milliliter"
"unit","milliliter per minute"
"unit","milliliter per minute per 1.73 square meter"
"unit","milliliter per minute per kilogram"
"unit","milliliter per minute per millimeter mercury column"
"unit","milliliter per minute per square meter"
"unit","milliliter per pound (us)"
"unit","milliliter per second"
"unit","milliliter per second per 1.73 square meter"
"unit","milliliter per second per square meter"
"unit","milliliter per specimen"
"unit","milliliter per square meter"
"unit","milliliter per square meter per beat"
"unit","milliliter/24 hours"
"unit","milliliter/beat"
"unit","milliliter/day"
"unit","milliliter/hour"
"unit","milliliter/kilogram body weight"
"unit","milliliter/meal"
"unit","milliliter/minute/meter squared"
"unit","milliliter/second/meter squared"
"unit","milliliter/square meter/day"
"unit","milliliter/square meter/hour"
"unit","milliliters per feed"
"unit","milliliters per kilogram"
"unit","millilitre"
"unit","millilitre per gram"
"unit","millilitre per millilitre"
"unit","millilitre/beat/square metre"
"unit","millilitre/decilitre"
"unit","millilitre/minute"
"unit","millilitre/minute/kilogram"
"unit","millilitre/second/100 millilitres of tissue"
"unit","millilitres of foetal blood cells"
"unit","millilitres per minute per surface area"
"unit","millimeter"
"unit","millimeter mercury column"
"unit","millimeter mercury column-minute per liter"
"unit","millimeter of mercury"
"unit","millimeter of water"
"unit","millimeter per hour"
"unit","millimeter/hour"
"unit","millimeter/second"
"unit","millimeters of copper"
"unit","millimeters of lead"
"unit","millimeters of mercury/liter/second"
"unit","millimeters of mercury/meter squared"
"unit","millimeters of mercury/milliliter/second"
"unit","millimetre of mercury.millilitre.beats/minute"
"unit","millimetres of aluminium"
"unit","millimole"
"unit","millimole per 24 hours"
"unit","millimole per deciliter"
"unit","millimole per gram"
"unit","millimole per gram of creatinine"
"unit","millimole per gram of dry weight"
"unit","millimole per gram of wet weight"
"unit","millimole per hour"
"unit","millimole per kilogram"
"unit","millimole per liter"
"unit","millimole per milliliter"
"unit","millimole per millimole"
"unit","millimole per millimole of creatinine"
"unit","millimole per minute"
"unit","millimole per mole"
"unit","millimole per mole of creatinine"
"unit","millimole per mole of hemoglobin"
"unit","millimole per specimen"
"unit","millimole per square meter"
"unit","millimole per total volume"
"unit","millimole/24 hours"
"unit","millimole/day"
"unit","millimole/exchange"
"unit","millimole/gram dry weight tissue"
"unit","millimole/hour"
"unit","millimole/kilogram"
"unit","millimole/kilogram body weight"
"unit","millimole/liter"
"unit","millimole/liter erythrocytes"
"unit","millimole/millimole"
"unit","millimole/minute"
"unit","millimole/minute/kilopascal"
"unit","milliohm"
"unit","million"
"unit","million allergen-specific ige antibody units per liter"
"unit","million cells per liter"
"unit","million copies per liter"
"unit","million copies per milliliter"
"unit","million per cubic millimeter"
"unit","million per kilogram"
"unit","million per liter"
"unit","million per microliter"
"unit","million per milliliter"
"unit","million per specimen"
"unit","million unit"
"unit","million unit per milliliter"
"unit","million units"
"unit","million units per hour"
"unit","million units per kilogram"
"unit","million units per metre squared"
"unit","million units per minute"
"unit","million units/day"
"unit","million units/hour"
"unit","million units/kg"
"unit","million units/minute"
"unit","million/milliliter"
"unit","milliosmole"
"unit","milliosmole per kilogram"
"unit","milliosmole per kilogram of h20"
"unit","milliosmole per liter"
"unit","milliosmole/kilogram"
"unit","milliosmole/liter"
"unit","millipascal"
"unit","millipascal second"
"unit","millisecond"
"unit","millisievert"
"unit","milliunit per gram"
"unit","milliunit per gram of hemoglobin"
"unit","milliunit per liter"
"unit","milliunit per milligram"
"unit","milliunit per milligram of creatinine"
"unit","milliunit per milliliter"
"unit","milliunit/day"
"unit","milliunit/kilogram"
"unit","milliunit/liter"
"unit","milliunit/millilitre"
"unit","millivolt"
"unit","milliwatt"
"unit","min 0.1"
"unit","min 1"
"unit","minim (british)"
"unit","minim (us)"
"unit","mins/day"
"unit","mins/week"
"unit","minute"
"unit","minute 0.1"
"unit","minute 1"
"unit","minutes"
"unit","minutes/day"
"unit","minutes/week"
"unit","miscellaneous pressure-dimensioned units"
"unit","miscellaneous rates of flow"
"unit","miscellaneous unit"
"unit","mitoses per 10 high power field"
"unit","mitoses per 40 high power field"
"unit","mitoses per 50 high power field"
"unit","mitoses per square millimeter"
"unit","miu"
"unit","miu per unit mass"
"unit","miu per unit volume"
"unit","miu/hr"
"unit","miu/kg"
"unit","miu/l"
"unit","miu/ml"
"unit","miu/mol hb"
"unit","mj"
"unit","mj/24h"
"unit","mj/day"
"unit","mj/feed"
"unit","mj/h"
"unit","mj/kg body weight"
"unit","mj/sq. cm"
"unit","mkat"
"unit","ml"
"unit","ml fetal blood cells"
"unit","ml/24h"
"unit","ml/beat"
"unit","ml/beat/m2"
"unit","ml/cm h2o"
"unit","ml/day"
"unit","ml/dl"
"unit","ml/feed"
"unit","ml/g"
"unit","ml/h"
"unit","ml/kg"
"unit","ml/kg body weight"
"unit","ml/kg/day"
"unit","ml/kg/hr"
"unit","ml/kg/min"
"unit","ml/m2"
"unit","ml/meal"
"unit","ml/min"
"unit","ml/min/kg"
"unit","ml/min/sa"
"unit","ml/min/sq. m"
"unit","ml/ml"
"unit","ml/s"
"unit","ml/s/100ml of tissue"
"unit","ml/s/sq. m"
"unit","mm"
"unit","mm al"
"unit","mm cu"
"unit","mm pb"
"unit","mm/h"
"unit","mm/s"
"unit","mmh2o"
"unit","mmhg"
"unit","mmhg.ml.beats/min"
"unit","mmhg/l/s"
"unit","mmhg/ml/s"
"unit","mmhg/sq. m"
"unit","mmol"
"unit","mmol/24h"
"unit","mmol/day"
"unit","mmol/dl"
"unit","mmol/exchange"
"unit","mmol/g dry weight tissue"
"unit","mmol/h"
"unit","mmol/kg"
"unit","mmol/kg body weight"
"unit","mmol/kg/day"
"unit","mmol/kg/hr"
"unit","mmol/kg/min"
"unit","mmol/l"
"unit","mmol/l ercs"
"unit","mmol/m2"
"unit","mmol/min"
"unit","mmol/min/kpa"
"unit","mmol/ml"
"unit","mmol/mmol"
"unit","mmol/spec"
"unit","mmol/specimen"
"unit","mol"
"unit","mol/24h"
"unit","mol/day"
"unit","mol/day/kg"
"unit","mol/h"
"unit","mol/h/ml"
"unit","mol/l"
"unit","mol/min"
"unit","mol/mol hb"
"unit","mol/s"
"unit","molar quantity per unit body weight"
"unit","molarities"
"unit","mole"
"unit","mole - unit"
"unit","mole per cubic meter"
"unit","mole per kilogram"
"unit","mole per liter"
"unit","mole per milliliter"
"unit","mole per second"
"unit","mole/24 hours"
"unit","mole/day"
"unit","mole/day/kilogram"
"unit","mole/hour"
"unit","mole/hour/milliliter"
"unit","mole/minute"
"unit","mole/mole hemoglobin"
"unit","mole/second"
"unit","moles per unit area"
"unit","moles per unit mass"
"unit","moles per unit mass per unit time"
"unit","moles per unit mole"
"unit","moles per unit time"
"unit","moles per unit time per unit area"
"unit","moles per unit time per unit mass"
"unit","moles per unit time per unit volume"
"unit","moles per unit volume"
"unit","month"
"unit","month supply"
"unit","morgan"
"unit","mosm/kg h2o"
"unit","mosmol"
"unit","mosmol/kg"
"unit","mosmol/kg h2o"
"unit","mosmol/l"
"unit","mph"
"unit","mpl unit"
"unit","mpl/ml"
"unit","mps unit"
"unit","mps unit/ml"
"unit","ms"
"unit","msv"
"unit","mu"
"unit","mu/day"
"unit","mu/g"
"unit","mu/hr"
"unit","mu/kg/day"
"unit","mu/kg/hr"
"unit","mu/kg/min"
"unit","mu/l"
"unit","mu/m2"
"unit","mu/min"
"unit","mu/ml"
"unit","mugs/day"
"unit","multiple of the median"
"unit","munit"
"unit","munit/day"
"unit","munit/gm"
"unit","munit/gm hb"
"unit","munit/gm protein"
"unit","munit/hr"
"unit","munit/kg"
"unit","munit/kg/day"
"unit","munit/kg/hr"
"unit","munit/kg/min"
"unit","munit/min"
"unit","mutations per megabase"
"unit","mv - megavolt"
"unit","mv - millivolt"
"unit","mw"
"unit","n - index of refraction"
"unit","nanocurie"
"unit","nanogram"
"unit","nanogram of fibrinogen equivalent unit per milliliter"
"unit","nanogram per 24 hours"
"unit","nanogram per deciliter"
"unit","nanogram per deciliter per hour"
"unit","nanogram per gram"
"unit","nanogram per gram of creatinine"
"unit","nanogram per hour per milligram of total protein"
"unit","nanogram per kilogram"
"unit","nanogram per kilogram per minute"
"unit","nanogram per liter"
"unit","nanogram per microliter"
"unit","nanogram per milligram"
"unit","nanogram per milligram of creatinine"
"unit","nanogram per milligram of protein"
"unit","nanogram per milliliter"
"unit","nanogram per milliliter and hour"
"unit","nanogram per milliliter d-dimer unit"
"unit","nanogram per milliliter fibrinogen equivalent unit"
"unit","nanogram per milliliter of red blood cells"
"unit","nanogram per milliliter of trypsinogen"
"unit","nanogram per millilitre fibrinogen equivalent unit"
"unit","nanogram per nanogram"
"unit","nanogram per square meter"
"unit","nanogram/decilitre"
"unit","nanogram/gram wet weight tissue"
"unit","nanogram/liter"
"unit","nanogram/microliter"
"unit","nanogram/milliliter"
"unit","nanogram/square meter/day"
"unit","nanogram/square meter/hour"
"unit","nanogram/square meter/minute"
"unit","nanograms per milliliter d-dimer unit"
"unit","nanokatal"
"unit","nanokatal per liter"
"unit","nanoliter"
"unit","nanoliter per milliliter"
"unit","nanolitre"
"unit","nanolitre per millilitre"
"unit","nanometer"
"unit","nanomole"
"unit","nanomole of bone collagen equivalent"
"unit","nanomole of bone collagen equivalent per liter"
"unit","nanomole of bone collagen equivalent per millimole of creatinine"
"unit","nanomole per 24 hours"
"unit","nanomole per 24 hours per milligram"
"unit","nanomole per billion platelets"
"unit","nanomole per deciliter"
"unit","nanomole per gram"
"unit","nanomole per gram of creatinine"
"unit","nanomole per hour"
"unit","nanomole per hour and gram"
"unit","nanomole per hour and liter"
"unit","nanomole per hour and milligram"
"unit","nanomole per hour and milliliter"
"unit","nanomole per hour and milliliter red blood cells"
"unit","nanomole per hour per milligram of creatinine"
"unit","nanomole per kilogram"
"unit","nanomole per liter"
"unit","nanomole per milligram"
"unit","nanomole per milligram of creatinine"
"unit","nanomole per milliliter"
"unit","nanomole per millimole"
"unit","nanomole per millimole of creatinine"
"unit","nanomole per minute and milliliter"
"unit","nanomole per minute per mg of protein"
"unit","nanomole per mole"
"unit","nanomole per mole of creatinine"
"unit","nanomole per second"
"unit","nanomole per second and liter"
"unit","nanomole/24 hours"
"unit","nanomole/day/meter squared"
"unit","nanomole/gram"
"unit","nanomole/hour"
"unit","nanomole/hour/milligram"
"unit","nanomole/hour/milliliter"
"unit","nanomole/kilogram"
"unit","nanomole/liter"
"unit","nanomole/liter erythrocytes"
"unit","nanomole/minute/milligram haemoglobin"
"unit","nanomole/minute/millilitre"
"unit","nanomole/second"
"unit","nanomoles bone collagen equivalents"
"unit","nanosecond"
"unit","nautical mile (british)"
"unit","nautical mile (international)"
"unit","nci"
"unit","nebulizer(s)"
"unit","negative count"
"unit","neper"
"unit","newton"
"unit","newtonian constant of gravitation"
"unit","ng"
"unit","ng/24 hr"
"unit","ng/day"
"unit","ng/dl"
"unit","ng/g wet weight tissue"
"unit","ng/gm"
"unit","ng/hr"
"unit","ng/kg"
"unit","ng/kg/day"
"unit","ng/kg/hr"
"unit","ng/kg/min"
"unit","ng/l"
"unit","ng/m2"
"unit","ng/m2/day"
"unit","ng/m2/hr"
"unit","ng/m2/min"
"unit","ng/min"
"unit","ng/ml"
"unit","ng/ml/hr"
"unit","ng/ul"
"unit","nicotinic acid equivalents"
"unit","nicotinic acid equivalents/day"
"unit","nicotinic acid equivalents/kg body weight"
"unit","nkat"
"unit","nl"
"unit","nl/ml"
"unit","nm"
"unit","nmol"
"unit","nmol bce"
"unit","nmol/24h"
"unit","nmol/day"
"unit","nmol/day/sq. m"
"unit","nmol/dl"
"unit","nmol/dl gf"
"unit","nmol/g"
"unit","nmol/h"
"unit","nmol/h/mg"
"unit","nmol/h/mg prot"
"unit","nmol/h/ml"
"unit","nmol/kg"
"unit","nmol/l"
"unit","nmol/l ercs"
"unit","nmol/mg cr"
"unit","nmol/mg creatinine"
"unit","nmol/min/mg hb"
"unit","nmol/min/ml"
"unit","nmol/ml"
"unit","nmol/mmol"
"unit","nmol/s"
"unit","nmol/sec/l"
"unit","non-international system of units unit of acceleration"
"unit","non-international system of units unit of amount of substance"
"unit","non-international system of units unit of area"
"unit","non-international system of units unit of concentration"
"unit","non-international system of units unit of concentration part 1"
"unit","non-international system of units unit of concentration part 2"
"unit","non-international system of units unit of energy"
"unit","non-international system of units unit of energy per mass per time"
"unit","non-international system of units unit of force"
"unit","non-international system of units unit of frequency"
"unit","non-international system of units unit of length"
"unit","non-international system of units unit of linear velocity"
"unit","non-international system of units unit of mass"
"unit","non-international system of units unit of mass per feed"
"unit","non-international system of units unit of mass per meal"
"unit","non-international system of units unit of mass per unit time"
"unit","non-international system of units unit of power"
"unit","non-international system of units unit of pressure"
"unit","non-international system of units unit of radionuclide source activity"
"unit","non-international system of units unit of temperature"
"unit","non-international system of units unit of time"
"unit","non-international system of units unit of volume"
"unit","non-international system of units unit of volume per meal"
"unit","non-international system of units unit of volume per unit time"
"unit","non-si-derived unit of rate"
"unit","non-si unit of acceleration"
"unit","non-si unit of amount of substance"
"unit","non-si unit of area"
"unit","non-si unit of concentration"
"unit","non-si unit of concentration part 1"
"unit","non-si unit of concentration part 2"
"unit","non-si unit of energy"
"unit","non-si unit of energy per mass per time"
"unit","non-si unit of force"
"unit","non-si unit of frequency"
"unit","non-si unit of length"
"unit","non-si unit of linear velocity"
"unit","non-si unit of mass"
"unit","non-si unit of mass per feed"
"unit","non-si unit of mass per meal"
"unit","non-si unit of mass per unit time"
"unit","non-si unit of power"
"unit","non-si unit of pressure"
"unit","non-si unit of radionuclide source activity"
"unit","non-si unit of temperature"
"unit","non-si unit of time"
"unit","non-si unit of volume"
"unit","non-si unit of volume per feed"
"unit","non-si unit of volume per meal"
"unit","non-si unit of volume per unit time"
"unit","non-standard dietary quantity"
"unit","non-standard dietary quantity per feed"
"unit","non-standard dietary quantity per meal"
"unit","non-standard dietary quantity per unit time"
"unit","normal forms"
"unit","ns"
"unit","number ten"
"unit","nutrition label calories"
"unit","o.d. ratio"
"unit","o.d. unit"
"unit","od units"
"unit","oersted"
"unit","of normal"
"unit","ohm"
"unit","one half day"
"unit","optical density units"
"unit","organisms/high power field"
"unit","organisms/hpf"
"unit","organisms/milliliter"
"unit","organisms/ml"
"unit","osmol"
"unit","osmol/kg"
"unit","osmol/l"
"unit","osmolarities"
"unit","osmole"
"unit","osmole per kilogram"
"unit","osmole per liter"
"unit","osmole/kilogram"
"unit","osmole/liter"
"unit","osmoles per unit mass"
"unit","osmoles per unit volume"
"unit","ounce"
"unit","ounce (apothecary)"
"unit","ounce (avoirdupois)"
"unit","ounce (troy system)"
"unit","ounce/24 hours"
"unit","ounce/day"
"unit","ounce/feed"
"unit","ounce/meal"
"unit","ounce/month"
"unit","ounce/week"
"unit","oz"
"unit","oz/24h"
"unit","oz/day"
"unit","oz/feed"
"unit","oz/meal"
"unit","oz/month"
"unit","oz/week"
"unit","pa"
"unit","pa/cubic cm/s"
"unit","pace"
"unit","pacing beats/minute"
"unit","package - unit of product usage"
"unit","packet - unit of product usage"
"unit","packets/24h"
"unit","packets/day"
"unit","packets/feed"
"unit","packets/meal"
"unit","pad"
"unit","pad - unit of product usage"
"unit","pad(s)"
"unit","panbio bacterial igg and igm unit"
"unit","parsec"
"unit","parts per billion"
"unit","parts per million"
"unit","parts per thousand"
"unit","parts per trillion"
"unit","pascal"
"unit","pascal/centimeter cubed/second"
"unit","pastille"
"unit","pastille - unit of product usage"
"unit","patch"
"unit","patch - unit of product usage"
"unit","patch(es)"
"unit","pbpm"
"unit","peck (british)"
"unit","peck (us)"
"unit","pellet - unit of product usage"
"unit","pen"
"unit","pence"
"unit","pennyweight"
"unit","per 10 minutes"
"unit","per 100 spermatozoa"
"unit","per 100 white blood cells"
"unit","per 12 hours"
"unit","per 24 hours"
"unit","per 30 minutes"
"unit","per arbitrary unit"
"unit","per billion"
"unit","per cubic meter"
"unit","per cubic millimeter"
"unit","per cubic millimetre"
"unit","per cubical meter"
"unit","per cubical meter and second"
"unit","per day"
"unit","per deciliter"
"unit","per ejaculate"
"unit","per entity"
"unit","per forty"
"unit","per gram"
"unit","per gram (10*3 per kilogram)"
"unit","per gram and second"
"unit","per gram of creatinine"
"unit","per gram of hemoglobin"
"unit","per gram of total nitrogen"
"unit","per gram of total protein"
"unit","per gram of wet tissue"
"unit","per high power field"
"unit","per hour"
"unit","per hundred"
"unit","per kilogram"
"unit","per kilogram body weight"
